"avgServedBlocksDl:vector MultiCell_withSecondaryGnb.masterEnb1.cellularNic.mac ($carrierFreq0=2GHz, $carrierBands0=6, $carrierFreq1=6GHz, $carrierBands1=6, $nrCarrier=0, $numUe=10, $numUeApps=2, #0 - MultiCell-CBR-DL-0-20211017-22:40:34-2554)",,"avgServedBlocksDl:vector MultiCell_withSecondaryGnb.secondaryGnb1.cellularNic.mac ($carrierFreq0=2GHz, $carrierBands0=6, $carrierFreq1=6GHz, $carrierBands1=6, $nrCarrier=0, $numUe=10, $numUeApps=2, #0 - MultiCell-CBR-DL-0-20211017-22:40:34-2554)",,"avgServedBlocksDl:vector MultiCell_withSecondaryGnb.masterEnb2.cellularNic.mac ($carrierFreq0=2GHz, $carrierBands0=6, $carrierFreq1=6GHz, $carrierBands1=6, $nrCarrier=0, $numUe=10, $numUeApps=2, #0 - MultiCell-CBR-DL-0-20211017-22:40:34-2554)",,"avgServedBlocksDl:vector MultiCell_withSecondaryGnb.secondaryGnb2.cellularNic.mac ($carrierFreq0=2GHz, $carrierBands0=6, $carrierFreq1=6GHz, $carrierBands1=6, $nrCarrier=0, $numUe=10, $numUeApps=2, #0 - MultiCell-CBR-DL-0-20211017-22:40:34-2554)",
20.806,0,20.806,0,20.806,1,20.806,0
20.807,0,20.807,0,20.807,0,20.807,0
20.808,0,20.808,0,20.808,0,20.808,0
20.809,0,20.809,0,20.809,0,20.809,0
20.81,0,20.81,0,20.81,0,20.81,0
20.811,1,20.811,0,20.811,0,20.811,0
20.812,0,20.812,1,20.812,1,20.812,1
20.813,1,20.813,1,20.813,0,20.813,1
20.814,0,20.814,2,20.814,3,20.814,0
20.815,0,20.815,0,20.815,2,20.815,1
20.816,0,20.816,0,20.816,4,20.816,0
20.817,0,20.817,0,20.817,2,20.817,0
20.818,0,20.818,0,20.818,2,20.818,1
20.819,1,20.819,0,20.819,0,20.819,2
20.82,1,20.82,1,20.82,4,20.82,0
20.821,0,20.821,0,20.821,0,20.821,0
20.822,0,20.822,0,20.822,0,20.822,0
20.823,0,20.823,0,20.823,0,20.823,0
20.824,0,20.824,0,20.824,0,20.824,0
20.825,0,20.825,0,20.825,0,20.825,0
20.826,1,20.826,0,20.826,0,20.826,0
20.827,0,20.827,0,20.827,0,20.827,0
20.828,0,20.828,0,20.828,0,20.828,0
20.829,0,20.829,0,20.829,0,20.829,0
20.83,0,20.83,0,20.83,0,20.83,0
20.831,1,20.831,0,20.831,0,20.831,0
20.832,0,20.832,1,20.832,1,20.832,1
20.833,1,20.833,1,20.833,0,20.833,1
20.834,0,20.834,2,20.834,3,20.834,0
20.835,0,20.835,0,20.835,2,20.835,1
20.836,0,20.836,0,20.836,4,20.836,0
20.837,0,20.837,0,20.837,2,20.837,0
20.838,0,20.838,0,20.838,2,20.838,1
20.839,1,20.839,0,20.839,0,20.839,2
20.84,1,20.84,1,20.84,4,20.84,0
20.841,0,20.841,0,20.841,0,20.841,0
20.842,0,20.842,0,20.842,0,20.842,0
20.843,0,20.843,0,20.843,0,20.843,0
20.844,0,20.844,0,20.844,0,20.844,0
20.845,0,20.845,0,20.845,0,20.845,0
20.846,1,20.846,0,20.846,0,20.846,0
20.847,0,20.847,0,20.847,0,20.847,0
20.848,0,20.848,0,20.848,0,20.848,0
20.849,0,20.849,0,20.849,0,20.849,0
20.85,0,20.85,0,20.85,0,20.85,0
20.851,1,20.851,0,20.851,0,20.851,0
20.852,0,20.852,1,20.852,1,20.852,1
20.853,1,20.853,1,20.853,0,20.853,1
20.854,0,20.854,2,20.854,3,20.854,0
20.855,0,20.855,0,20.855,2,20.855,1
20.856,0,20.856,0,20.856,4,20.856,0
20.857,0,20.857,0,20.857,2,20.857,0
20.858,0,20.858,0,20.858,2,20.858,1
20.859,1,20.859,0,20.859,0,20.859,2
20.86,1,20.86,1,20.86,4,20.86,0
20.861,0,20.861,0,20.861,0,20.861,0
20.862,0,20.862,0,20.862,0,20.862,0
20.863,0,20.863,0,20.863,0,20.863,0
20.864,0,20.864,0,20.864,0,20.864,1
20.865,0,20.865,0,20.865,0,20.865,0
20.866,1,20.866,0,20.866,0,20.866,0
20.867,0,20.867,0,20.867,0,20.867,0
20.868,0,20.868,0,20.868,0,20.868,0
20.869,0,20.869,0,20.869,0,20.869,0
20.87,0,20.87,0,20.87,0,20.87,0
20.871,1,20.871,0,20.871,0,20.871,0
20.872,0,20.872,1,20.872,1,20.872,1
20.873,1,20.873,1,20.873,0,20.873,1
20.874,0,20.874,2,20.874,3,20.874,0
20.875,0,20.875,0,20.875,2,20.875,1
20.876,0,20.876,0,20.876,4,20.876,0
20.877,0,20.877,0,20.877,2,20.877,0
20.878,0,20.878,0,20.878,2,20.878,1
20.879,1,20.879,0,20.879,0,20.879,2
20.88,1,20.88,1,20.88,4,20.88,0
20.881,0,20.881,0,20.881,0,20.881,0
20.882,0,20.882,0,20.882,0,20.882,0
20.883,0,20.883,0,20.883,0,20.883,0
20.884,0,20.884,0,20.884,0,20.884,1
20.885,0,20.885,0,20.885,0,20.885,0
20.886,0,20.886,0,20.886,1,20.886,0
20.887,0,20.887,0,20.887,0,20.887,0
20.888,0,20.888,0,20.888,0,20.888,0
20.889,0,20.889,0,20.889,0,20.889,0
20.89,0,20.89,0,20.89,0,20.89,0
20.891,1,20.891,0,20.891,0,20.891,0
20.892,0,20.892,1,20.892,1,20.892,1
20.893,1,20.893,1,20.893,0,20.893,1
20.894,0,20.894,2,20.894,3,20.894,0
20.895,0,20.895,0,20.895,2,20.895,1
20.896,0,20.896,0,20.896,4,20.896,0
20.897,0,20.897,0,20.897,2,20.897,0
20.898,0,20.898,1,20.898,2,20.898,1
20.899,1,20.899,0,20.899,0,20.899,2
20.9,1,20.9,1,20.9,4,20.9,0
20.901,0,20.901,0,20.901,0,20.901,0
20.902,0,20.902,0,20.902,0,20.902,0
20.903,0,20.903,0,20.903,0,20.903,0
20.904,0,20.904,0,20.904,0,20.904,1
20.905,0,20.905,0,20.905,0,20.905,0
20.906,1,20.906,0,20.906,0,20.906,0
20.907,0,20.907,0,20.907,0,20.907,0
20.908,0,20.908,0,20.908,0,20.908,0
20.909,0,20.909,0,20.909,0,20.909,0
20.91,0,20.91,0,20.91,0,20.91,0
20.911,1,20.911,0,20.911,0,20.911,0
20.912,0,20.912,1,20.912,1,20.912,1
20.913,1,20.913,1,20.913,0,20.913,1
20.914,0,20.914,2,20.914,3,20.914,0
20.915,0,20.915,0,20.915,2,20.915,1
20.916,0,20.916,0,20.916,4,20.916,0
20.917,0,20.917,0,20.917,1,20.917,0
20.918,0,20.918,0,20.918,0,20.918,0
20.919,1,20.919,1,20.919,0,20.919,2
20.92,1,20.92,1,20.92,4,20.92,0
20.921,0,20.921,0,20.921,0,20.921,0
20.922,0,20.922,0,20.922,0,20.922,0
20.923,0,20.923,0,20.923,0,20.923,0
20.924,0,20.924,0,20.924,0,20.924,0
20.925,0,20.925,0,20.925,0,20.925,1
20.926,1,20.926,1,20.926,0,20.926,0
20.927,0,20.927,0,20.927,0,20.927,0
20.928,0,20.928,0,20.928,0,20.928,0
20.929,0,20.929,0,20.929,0,20.929,0
20.93,0,20.93,0,20.93,0,20.93,0
20.931,1,20.931,0,20.931,0,20.931,0
20.932,0,20.932,2,20.932,1,20.932,1
20.933,1,20.933,1,20.933,0,20.933,1
20.934,0,20.934,2,20.934,3,20.934,0
20.935,0,20.935,0,20.935,2,20.935,1
20.936,0,20.936,0,20.936,4,20.936,0
20.937,0,20.937,0,20.937,1,20.937,0
20.938,0,20.938,0,20.938,2,20.938,1
20.939,1,20.939,0,20.939,0,20.939,2
20.94,1,20.94,1,20.94,4,20.94,0
20.941,0,20.941,0,20.941,0,20.941,0
20.942,0,20.942,0,20.942,0,20.942,0
20.943,0,20.943,0,20.943,0,20.943,0
20.944,0,20.944,0,20.944,0,20.944,0
20.945,0,20.945,0,20.945,0,20.945,1
20.946,1,20.946,0,20.946,1,20.946,0
20.947,0,20.947,0,20.947,0,20.947,0
20.948,0,20.948,0,20.948,0,20.948,0
20.949,0,20.949,0,20.949,0,20.949,0
20.95,0,20.95,0,20.95,0,20.95,0
20.951,1,20.951,0,20.951,0,20.951,0
20.952,1,20.952,1,20.952,1,20.952,1
20.953,1,20.953,1,20.953,0,20.953,1
20.954,0,20.954,2,20.954,3,20.954,0
20.955,0,20.955,0,20.955,2,20.955,1
20.956,0,20.956,0,20.956,4,20.956,0
20.957,0,20.957,0,20.957,1,20.957,0
20.958,0,20.958,1,20.958,2,20.958,1
20.959,2,20.959,1,20.959,0,20.959,1
20.96,1,20.96,1,20.96,4,20.96,0
20.961,0,20.961,0,20.961,0,20.961,0
20.962,0,20.962,0,20.962,0,20.962,0
20.963,0,20.963,0,20.963,0,20.963,0
20.964,0,20.964,0,20.964,0,20.964,1
20.965,1,20.965,1,20.965,0,20.965,1
20.966,1,20.966,0,20.966,1,20.966,0
20.967,0,20.967,0,20.967,0,20.967,0
20.968,0,20.968,0,20.968,0,20.968,0
20.969,0,20.969,0,20.969,0,20.969,0
20.97,0,20.97,0,20.97,0,20.97,0
20.971,1,20.971,0,20.971,0,20.971,1
20.972,0,20.972,1,20.972,1,20.972,1
20.973,1,20.973,1,20.973,0,20.973,1
20.974,0,20.974,2,20.974,3,20.974,0
20.975,0,20.975,0,20.975,2,20.975,1
20.976,0,20.976,0,20.976,4,20.976,0
20.977,0,20.977,0,20.977,1,20.977,0
20.978,0,20.978,1,20.978,2,20.978,1
20.979,1,20.979,0,20.979,0,20.979,1
20.98,1,20.98,1,20.98,4,20.98,0
20.981,0,20.981,0,20.981,0,20.981,0
20.982,0,20.982,0,20.982,0,20.982,0
20.983,0,20.983,0,20.983,0,20.983,0
20.984,0,20.984,0,20.984,0,20.984,0
20.985,0,20.985,0,20.985,0,20.985,0
20.986,1,20.986,0,20.986,0,20.986,0
20.987,0,20.987,0,20.987,0,20.987,0
20.988,0,20.988,0,20.988,0,20.988,0
20.989,0,20.989,0,20.989,0,20.989,0
20.99,0,20.99,0,20.99,0,20.99,0
20.991,1,20.991,0,20.991,0,20.991,0
20.992,0,20.992,1,20.992,1,20.992,1
20.993,1,20.993,1,20.993,0,20.993,1
20.994,0,20.994,2,20.994,3,20.994,0
20.995,0,20.995,0,20.995,2,20.995,1
20.996,0,20.996,0,20.996,4,20.996,0
20.997,0,20.997,0,20.997,1,20.997,0
20.998,0,20.998,0,20.998,2,20.998,1
20.999,1,20.999,0,20.999,0,20.999,2
21,1,21,1,21,4,21,0
21.001,0,21.001,0,21.001,0,21.001,0
21.002,0,21.002,0,21.002,0,21.002,0
21.003,0,21.003,0,21.003,0,21.003,0
21.004,0,21.004,0,21.004,0,21.004,0
21.005,0,21.005,0,21.005,0,21.005,0
21.006,1,21.006,1,21.006,0,21.006,0
21.007,0,21.007,0,21.007,0,21.007,0
21.008,0,21.008,0,21.008,0,21.008,0
21.009,0,21.009,0,21.009,0,21.009,0
21.01,0,21.01,0,21.01,0,21.01,0
21.011,1,21.011,0,21.011,0,21.011,0
21.012,1,21.012,2,21.012,0,21.012,1
21.013,1,21.013,1,21.013,0,21.013,1
21.014,0,21.014,2,21.014,3,21.014,0
21.015,0,21.015,0,21.015,2,21.015,1
21.016,0,21.016,0,21.016,2,21.016,0
21.017,0,21.017,0,21.017,1,21.017,0
21.018,0,21.018,0,21.018,0,21.018,1
21.019,1,21.019,0,21.019,0,21.019,1
21.02,1,21.02,1,21.02,4,21.02,0
21.021,0,21.021,0,21.021,0,21.021,0
21.022,0,21.022,0,21.022,0,21.022,0
21.023,0,21.023,0,21.023,0,21.023,0
21.024,0,21.024,0,21.024,0,21.024,0
21.025,0,21.025,0,21.025,0,21.025,0
21.026,0,21.026,1,21.026,1,21.026,0
21.027,0,21.027,0,21.027,0,21.027,0
21.028,0,21.028,0,21.028,0,21.028,0
21.029,0,21.029,0,21.029,0,21.029,0
21.03,0,21.03,0,21.03,0,21.03,0
21.031,1,21.031,0,21.031,0,21.031,0
21.032,0,21.032,1,21.032,0,21.032,1
21.033,1,21.033,1,21.033,0,21.033,1
21.034,0,21.034,2,21.034,3,21.034,0
21.035,0,21.035,0,21.035,2,21.035,1
21.036,0,21.036,0,21.036,0,21.036,1
21.037,0,21.037,0,21.037,1,21.037,0
21.038,0,21.038,0,21.038,0,21.038,1
21.039,1,21.039,0,21.039,0,21.039,1
21.04,1,21.04,1,21.04,2,21.04,0
21.041,0,21.041,0,21.041,0,21.041,0
21.042,0,21.042,0,21.042,0,21.042,0
21.043,0,21.043,0,21.043,0,21.043,0
21.044,0,21.044,0,21.044,0,21.044,0
21.045,0,21.045,0,21.045,0,21.045,0
21.046,0,21.046,0,21.046,1,21.046,0
21.047,0,21.047,0,21.047,0,21.047,0
21.048,0,21.048,0,21.048,0,21.048,0
21.049,0,21.049,0,21.049,0,21.049,0
21.05,0,21.05,0,21.05,0,21.05,0
21.051,1,21.051,0,21.051,0,21.051,0
21.052,0,21.052,1,21.052,0,21.052,1
21.053,4,21.053,1,21.053,0,21.053,1
21.054,4,21.054,2,21.054,3,21.054,0
21.055,0,21.055,0,21.055,2,21.055,1
21.056,2,21.056,0,21.056,0,21.056,1
21.057,0,21.057,0,21.057,1,21.057,0
21.058,0,21.058,0,21.058,0,21.058,0
21.059,1,21.059,1,21.059,0,21.059,1
21.06,5,21.06,1,21.06,2,21.06,0
21.061,0,21.061,0,21.061,0,21.061,0
21.062,0,21.062,0,21.062,0,21.062,0
21.063,0,21.063,0,21.063,0,21.063,0
21.064,0,21.064,0,21.064,0,21.064,0
21.065,0,21.065,0,21.065,0,21.065,0
21.066,0,21.066,1,21.066,1,21.066,0
21.067,0,21.067,0,21.067,0,21.067,0
21.068,0,21.068,0,21.068,0,21.068,0
21.069,0,21.069,0,21.069,0,21.069,0
21.07,0,21.07,0,21.07,0,21.07,0
21.071,1,21.071,0,21.071,0,21.071,0
21.072,1,21.072,1,21.072,0,21.072,1
21.073,1,21.073,1,21.073,0,21.073,1
21.074,0,21.074,2,21.074,3,21.074,0
21.075,0,21.075,0,21.075,2,21.075,1
21.076,2,21.076,0,21.076,0,21.076,1
21.077,0,21.077,0,21.077,1,21.077,0
21.078,2,21.078,1,21.078,0,21.078,1
21.079,2,21.079,1,21.079,0,21.079,0
21.08,1,21.08,1,21.08,2,21.08,0
21.081,0,21.081,0,21.081,0,21.081,0
21.082,0,21.082,0,21.082,0,21.082,0
21.083,3,21.083,0,21.083,0,21.083,0
21.084,3,21.084,0,21.084,0,21.084,0
21.085,0,21.085,1,21.085,0,21.085,0
21.086,0,21.086,0,21.086,1,21.086,0
21.087,0,21.087,0,21.087,0,21.087,0
21.088,0,21.088,0,21.088,0,21.088,0
21.089,0,21.089,0,21.089,0,21.089,0
21.09,0,21.09,0,21.09,0,21.09,0
21.091,1,21.091,0,21.091,0,21.091,0
21.092,1,21.092,1,21.092,0,21.092,1
21.093,1,21.093,1,21.093,0,21.093,1
21.094,0,21.094,2,21.094,3,21.094,0
21.095,0,21.095,0,21.095,2,21.095,1
21.096,2,21.096,0,21.096,0,21.096,1
21.097,0,21.097,0,21.097,1,21.097,0
21.098,2,21.098,1,21.098,0,21.098,0
21.099,4,21.099,1,21.099,0,21.099,0
21.1,3,21.1,1,21.1,2,21.1,0
21.101,0,21.101,0,21.101,0,21.101,1
21.102,0,21.102,0,21.102,0,21.102,0
21.103,0,21.103,0,21.103,0,21.103,0
21.104,0,21.104,0,21.104,0,21.104,0
21.105,0,21.105,0,21.105,0,21.105,0
21.106,0,21.106,0,21.106,0,21.106,0
21.107,0,21.107,0,21.107,0,21.107,0
21.108,0,21.108,0,21.108,0,21.108,0
21.109,0,21.109,0,21.109,0,21.109,0
21.11,0,21.11,0,21.11,0,21.11,0
21.111,1,21.111,0,21.111,0,21.111,0
21.112,1,21.112,1,21.112,0,21.112,1
21.113,1,21.113,1,21.113,0,21.113,1
21.114,0,21.114,2,21.114,3,21.114,0
21.115,0,21.115,0,21.115,2,21.115,1
21.116,2,21.116,0,21.116,0,21.116,1
21.117,0,21.117,0,21.117,1,21.117,0
21.118,0,21.118,1,21.118,0,21.118,1
21.119,3,21.119,0,21.119,0,21.119,1
21.12,3,21.12,1,21.12,2,21.12,0
21.121,0,21.121,0,21.121,0,21.121,0
21.122,0,21.122,0,21.122,0,21.122,0
21.123,0,21.123,0,21.123,0,21.123,0
21.124,0,21.124,0,21.124,0,21.124,0
21.125,0,21.125,0,21.125,0,21.125,0
21.126,0,21.126,0,21.126,0,21.126,0
21.127,0,21.127,0,21.127,0,21.127,0
21.128,0,21.128,0,21.128,0,21.128,0
21.129,0,21.129,0,21.129,0,21.129,0
21.13,0,21.13,0,21.13,0,21.13,0
21.131,1,21.131,0,21.131,0,21.131,0
21.132,1,21.132,1,21.132,0,21.132,1
21.133,1,21.133,1,21.133,0,21.133,1
21.134,0,21.134,2,21.134,3,21.134,0
21.135,0,21.135,0,21.135,2,21.135,1
21.136,2,21.136,0,21.136,0,21.136,1
21.137,0,21.137,0,21.137,1,21.137,0
21.138,2,21.138,1,21.138,0,21.138,1
21.139,4,21.139,1,21.139,0,21.139,0
21.14,3,21.14,1,21.14,2,21.14,0
21.141,0,21.141,0,21.141,0,21.141,0
21.142,0,21.142,0,21.142,0,21.142,0
21.143,0,21.143,0,21.143,0,21.143,0
21.144,1,21.144,0,21.144,0,21.144,0
21.145,0,21.145,1,21.145,0,21.145,0
21.146,0,21.146,0,21.146,0,21.146,0
21.147,0,21.147,0,21.147,0,21.147,0
21.148,0,21.148,0,21.148,0,21.148,0
21.149,0,21.149,0,21.149,0,21.149,0
21.15,0,21.15,0,21.15,0,21.15,0
21.151,1,21.151,0,21.151,0,21.151,0
21.152,1,21.152,1,21.152,0,21.152,1
21.153,1,21.153,1,21.153,0,21.153,1
21.154,0,21.154,2,21.154,3,21.154,0
21.155,0,21.155,0,21.155,2,21.155,1
21.156,2,21.156,0,21.156,0,21.156,1
21.157,0,21.157,0,21.157,1,21.157,0
21.158,2,21.158,1,21.158,0,21.158,1
21.159,4,21.159,1,21.159,0,21.159,0
21.16,3,21.16,1,21.16,2,21.16,0
21.161,0,21.161,0,21.161,0,21.161,0
21.162,0,21.162,0,21.162,0,21.162,0
21.163,0,21.163,0,21.163,0,21.163,0
21.164,0,21.164,0,21.164,0,21.164,0
21.165,0,21.165,1,21.165,0,21.165,0
21.166,1,21.166,0,21.166,0,21.166,0
21.167,0,21.167,0,21.167,0,21.167,0
21.168,0,21.168,0,21.168,0,21.168,0
21.169,0,21.169,0,21.169,0,21.169,0
21.17,0,21.17,0,21.17,0,21.17,0
21.171,1,21.171,0,21.171,0,21.171,0
21.172,1,21.172,1,21.172,0,21.172,1
21.173,2,21.173,1,21.173,0,21.173,1
21.174,0,21.174,2,21.174,4,21.174,0
21.175,0,21.175,0,21.175,2,21.175,1
21.176,2,21.176,0,21.176,0,21.176,1
21.177,0,21.177,0,21.177,1,21.177,0
21.178,2,21.178,1,21.178,0,21.178,0
21.179,3,21.179,0,21.179,0,21.179,0
21.18,3,21.18,1,21.18,2,21.18,0
21.181,0,21.181,0,21.181,0,21.181,0
21.182,0,21.182,0,21.182,0,21.182,0
21.183,0,21.183,0,21.183,0,21.183,0
21.184,0,21.184,0,21.184,0,21.184,0
21.185,0,21.185,0,21.185,0,21.185,0
21.186,0,21.186,1,21.186,0,21.186,0
21.187,0,21.187,0,21.187,0,21.187,0
21.188,0,21.188,0,21.188,0,21.188,0
21.189,0,21.189,0,21.189,0,21.189,0
21.19,0,21.19,0,21.19,0,21.19,0
21.191,1,21.191,0,21.191,0,21.191,0
21.192,1,21.192,1,21.192,0,21.192,1
21.193,1,21.193,1,21.193,0,21.193,1
21.194,0,21.194,2,21.194,3,21.194,0
21.195,0,21.195,0,21.195,2,21.195,1
21.196,2,21.196,0,21.196,0,21.196,1
21.197,0,21.197,0,21.197,1,21.197,0
21.198,2,21.198,1,21.198,0,21.198,1
21.199,4,21.199,1,21.199,0,21.199,0
21.2,3,21.2,1,21.2,2,21.2,0
21.201,0,21.201,0,21.201,0,21.201,1
21.202,0,21.202,0,21.202,0,21.202,0
21.203,0,21.203,0,21.203,0,21.203,0
21.204,1,21.204,1,21.204,0,21.204,0
21.205,0,21.205,0,21.205,0,21.205,0
21.206,1,21.206,0,21.206,1,21.206,0
21.207,0,21.207,0,21.207,0,21.207,0
21.208,0,21.208,0,21.208,0,21.208,0
21.209,0,21.209,0,21.209,0,21.209,0
21.21,0,21.21,0,21.21,0,21.21,0
21.211,1,21.211,0,21.211,0,21.211,0
21.212,1,21.212,1,21.212,0,21.212,1
21.213,1,21.213,1,21.213,0,21.213,1
21.214,0,21.214,2,21.214,3,21.214,0
21.215,0,21.215,0,21.215,2,21.215,1
21.216,2,21.216,0,21.216,0,21.216,1
21.217,0,21.217,0,21.217,1,21.217,0
21.218,2,21.218,1,21.218,0,21.218,1
21.219,4,21.219,1,21.219,0,21.219,0
21.22,3,21.22,1,21.22,2,21.22,0
21.221,0,21.221,0,21.221,0,21.221,0
21.222,0,21.222,0,21.222,0,21.222,0
21.223,0,21.223,0,21.223,0,21.223,0
21.224,0,21.224,0,21.224,0,21.224,0
21.225,1,21.225,0,21.225,0,21.225,0
21.226,1,21.226,0,21.226,0,21.226,0
21.227,0,21.227,0,21.227,0,21.227,0
21.228,0,21.228,0,21.228,0,21.228,0
21.229,0,21.229,0,21.229,0,21.229,0
21.23,0,21.23,0,21.23,0,21.23,0
21.231,1,21.231,0,21.231,0,21.231,0
21.232,1,21.232,1,21.232,0,21.232,1
21.233,1,21.233,1,21.233,0,21.233,1
21.234,0,21.234,2,21.234,3,21.234,0
21.235,0,21.235,0,21.235,2,21.235,1
21.236,2,21.236,0,21.236,0,21.236,1
21.237,0,21.237,0,21.237,1,21.237,0
21.238,2,21.238,1,21.238,0,21.238,1
21.239,4,21.239,1,21.239,0,21.239,0
21.24,3,21.24,1,21.24,2,21.24,0
21.241,0,21.241,0,21.241,0,21.241,0
21.242,0,21.242,0,21.242,0,21.242,0
21.243,0,21.243,0,21.243,0,21.243,0
21.244,0,21.244,0,21.244,0,21.244,1
21.245,0,21.245,1,21.245,0,21.245,0
21.246,1,21.246,1,21.246,0,21.246,0
21.247,0,21.247,0,21.247,0,21.247,0
21.248,0,21.248,0,21.248,0,21.248,0
21.249,0,21.249,0,21.249,0,21.249,0
21.25,0,21.25,0,21.25,0,21.25,0
21.251,1,21.251,0,21.251,0,21.251,0
21.252,1,21.252,2,21.252,0,21.252,1
21.253,1,21.253,1,21.253,0,21.253,1
21.254,0,21.254,2,21.254,3,21.254,0
21.255,0,21.255,0,21.255,2,21.255,1
21.256,2,21.256,0,21.256,0,21.256,1
21.257,0,21.257,0,21.257,1,21.257,0
21.258,2,21.258,0,21.258,0,21.258,1
21.259,3,21.259,0,21.259,0,21.259,0
21.26,3,21.26,1,21.26,2,21.26,0
21.261,0,21.261,0,21.261,0,21.261,0
21.262,0,21.262,0,21.262,0,21.262,0
21.263,0,21.263,0,21.263,0,21.263,0
21.264,0,21.264,0,21.264,0,21.264,0
21.265,0,21.265,0,21.265,0,21.265,0
21.266,0,21.266,0,21.266,0,21.266,0
21.267,0,21.267,0,21.267,0,21.267,0
21.268,0,21.268,0,21.268,0,21.268,0
21.269,0,21.269,0,21.269,0,21.269,0
21.27,0,21.27,0,21.27,0,21.27,0
21.271,1,21.271,0,21.271,0,21.271,0
21.272,1,21.272,1,21.272,0,21.272,1
21.273,1,21.273,1,21.273,0,21.273,1
21.274,0,21.274,2,21.274,3,21.274,0
21.275,0,21.275,0,21.275,2,21.275,1
21.276,2,21.276,0,21.276,0,21.276,1
21.277,0,21.277,0,21.277,1,21.277,0
21.278,2,21.278,1,21.278,0,21.278,1
21.279,4,21.279,1,21.279,0,21.279,0
21.28,3,21.28,1,21.28,2,21.28,0
21.281,0,21.281,0,21.281,0,21.281,0
21.282,0,21.282,0,21.282,0,21.282,0
21.283,0,21.283,0,21.283,0,21.283,0
21.284,0,21.284,0,21.284,0,21.284,0
21.285,0,21.285,0,21.285,0,21.285,0
21.286,1,21.286,0,21.286,0,21.286,0
21.287,0,21.287,0,21.287,0,21.287,0
21.288,0,21.288,0,21.288,0,21.288,0
21.289,0,21.289,0,21.289,0,21.289,0
21.29,0,21.29,0,21.29,0,21.29,0
21.291,1,21.291,0,21.291,0,21.291,0
21.292,1,21.292,1,21.292,0,21.292,1
21.293,1,21.293,1,21.293,0,21.293,1
21.294,0,21.294,2,21.294,3,21.294,0
21.295,0,21.295,0,21.295,2,21.295,1
21.296,2,21.296,0,21.296,0,21.296,1
21.297,0,21.297,0,21.297,1,21.297,0
21.298,2,21.298,1,21.298,0,21.298,1
21.299,4,21.299,1,21.299,0,21.299,0
21.3,3,21.3,1,21.3,2,21.3,0
21.301,0,21.301,0,21.301,0,21.301,0
21.302,0,21.302,0,21.302,0,21.302,0
21.303,0,21.303,0,21.303,0,21.303,0
21.304,0,21.304,0,21.304,0,21.304,0
21.305,0,21.305,0,21.305,0,21.305,0
21.306,1,21.306,1,21.306,1,21.306,0
21.307,0,21.307,0,21.307,0,21.307,0
21.308,0,21.308,0,21.308,0,21.308,0
21.309,0,21.309,0,21.309,0,21.309,0
21.31,0,21.31,0,21.31,0,21.31,0
21.311,1,21.311,0,21.311,0,21.311,0
21.312,1,21.312,2,21.312,0,21.312,1
21.313,2,21.313,1,21.313,0,21.313,1
21.314,0,21.314,2,21.314,3,21.314,0
21.315,0,21.315,0,21.315,2,21.315,1
21.316,2,21.316,0,21.316,0,21.316,1
21.317,0,21.317,0,21.317,1,21.317,0
21.318,2,21.318,0,21.318,0,21.318,0
21.319,3,21.319,0,21.319,0,21.319,0
21.32,3,21.32,1,21.32,2,21.32,0
21.321,0,21.321,0,21.321,0,21.321,0
21.322,0,21.322,0,21.322,0,21.322,0
21.323,0,21.323,0,21.323,0,21.323,0
21.324,0,21.324,0,21.324,0,21.324,0
21.325,0,21.325,0,21.325,0,21.325,0
21.326,0,21.326,0,21.326,0,21.326,0
21.327,0,21.327,0,21.327,0,21.327,0
21.328,0,21.328,0,21.328,0,21.328,0
21.329,0,21.329,0,21.329,0,21.329,0
21.33,0,21.33,0,21.33,0,21.33,0
21.331,1,21.331,0,21.331,0,21.331,0
21.332,1,21.332,1,21.332,0,21.332,1
21.333,1,21.333,1,21.333,0,21.333,1
21.334,0,21.334,2,21.334,3,21.334,0
21.335,0,21.335,0,21.335,2,21.335,1
21.336,2,21.336,0,21.336,0,21.336,1
21.337,0,21.337,0,21.337,1,21.337,0
21.338,2,21.338,1,21.338,0,21.338,1
21.339,4,21.339,1,21.339,0,21.339,0
21.34,3,21.34,1,21.34,2,21.34,0
21.341,0,21.341,0,21.341,0,21.341,0
21.342,0,21.342,0,21.342,0,21.342,0
21.343,0,21.343,0,21.343,0,21.343,0
21.344,0,21.344,0,21.344,0,21.344,0
21.345,0,21.345,1,21.345,0,21.345,0
21.346,1,21.346,0,21.346,0,21.346,0
21.347,0,21.347,0,21.347,0,21.347,0
21.348,0,21.348,0,21.348,0,21.348,0
21.349,0,21.349,0,21.349,0,21.349,0
21.35,0,21.35,0,21.35,0,21.35,0
21.351,1,21.351,0,21.351,0,21.351,0
21.352,1,21.352,1,21.352,0,21.352,1
21.353,1,21.353,1,21.353,0,21.353,1
21.354,0,21.354,2,21.354,3,21.354,0
21.355,0,21.355,0,21.355,2,21.355,1
21.356,2,21.356,0,21.356,0,21.356,1
21.357,0,21.357,0,21.357,1,21.357,0
21.358,2,21.358,1,21.358,0,21.358,1
21.359,4,21.359,1,21.359,0,21.359,0
21.36,3,21.36,1,21.36,2,21.36,0
21.361,0,21.361,0,21.361,0,21.361,0
21.362,0,21.362,0,21.362,0,21.362,0
